39400,40900,806675,1656,40550,40400,39690,3.628,15.7,1316.1,12.763,12.6,11.8,2097,1935.97,14901.41,3983.71,8924.43,1241,52.14,2.3,0,7.9,2.1255,52.15,894.7,443.97,1653.31,85.16,7.1,1023,53.8,5.4,1357,0,1410,10.3,1707,3.08,508.68,1342.63,2146.85,1.8,39650
39150,40300,542934,1553,39800,39650,39740,3.689,16.1,1330.74,12.76,20.66,12.6,1990,1978.58,15580.16,3988.99,8842.68,1707,52.5,3.3,0,3.9,2.115,51.02,890.9,453.22,1625.72,85.06,5.2,1012.8,48,5.1,2400,3.9,1418,11.2,1726,3.07,502.2,1333.09,2098.45,5.7,39650
37900,39400,619200,1849,38850,39650,39680,3.693,9.9,1339.63,12.795,3.3,13.2,2822,1976.49,15669.62,3968.4,8742.96,918,51.79,2.6,0,7.8,2.2035,51.46,892.8,450.25,1626.8,85.34,6,1008.1,81.5,6.3,1559,3.6,1714,11.5,625,3.06,497.52,1336.72,2112.61,3.7,38600
38300,40350,944511,700,39300,38600,39360,3.599,10.7,1346.76,12.25,17.12,7.9,2268,2004.39,15582.99,4052.98,8755.26,1231,53.06,2.3,6,3.5,2.1835,51.61,879.3,455.09,1670.44,85.4,0.3,1011.2,67.1,6.9,2400,4.9,2400,11.7,1238,3.05,483.8,1329,2106.31,6.7,38500
38850,40750,1884392,1528,39500,38500,39340,3.729,12,1334.31,11.785,24.81,5.7,1949,1979.63,15601.27,4092.8,8907.58,1546,53.35,2.4,0,0.4,2.2115,51.16,867.4,457.23,1673.07,86.11,3.4,1013.5,41.4,4.7,1820,3.4,1403,11.9,1611,3.04,491.94,1336.39,2111.6,4.4,40300
39300,40800,583942,1611,40800,40300,39410,3.54,14,1336.65,12.1,2.81,6,2044,1965.32,15750.91,3990.86,8924.75,1828,50.9,4.1,0,10,2.1285,50.98,887,436.18,1608.21,86.88,5.4,1016.9,78.8,5.1,1251,0,1648,12,1830,3.03,497.19,1336.81,2120.18,-1.8,40000
38500,40200,575148,1956,38950,40000,39520,3.511,9.4,1366.63,12.055,2.62,11.4,3531,1950.64,15285.89,3987.46,8711.33,1508,49.82,5.7,41.5,9,2.111,48.58,882.1,428.51,1643.85,86.86,2,1010,81.4,7.7,2400,7,2400,12.2,2217,3.03,509.9,1356.02,2136.47,9.9,40200
40600,42000,1516114,2400,40900,40200,40070,3.532,9.9,1370.91,12.3,17.96,8.5,4952,1983.63,14878.45,4030.66,8727.3,1108,49.81,3.8,0,3.4,2.0745,48.61,891.8,426.42,1646.12,86.66,1.7,1007.1,61.4,8.6,1733,7.1,2400,12.3,1413,3.03,514.09,1368.8,2170.26,6.2,41350
41500,43000,900746,2400,42200,41350,40760,3.409,12.7,1371.69,12.75,21.85,7.7,3310,1950.14,15214.46,4018.23,8847.01,1540,50.11,1.8,0,4.4,2.013,48.25,905.9,423.98,1652.21,86.01,3.3,1016.7,54.3,7,1536,3.4,1516,12.4,809,3.03,507.5,1354.1,2119.97,2.5,41950
39950,42150,823192,1636,41950,41950,40860,3.297,13.3,1377.55,12.915,8,5.8,1561,1984.86,15258.85,4155.99,8707.99,1617,51.67,1.9,0,10,2.071,48.94,913.6,430.24,1694.29,84.96,4.2,1021.1,75.1,4.6,1424,1.1,1532,12.4,1624,3.03,505.97,1339.83,2064.76,3.1,40800
37700,40600,2075379,2328,40550,40800,40420,3.253,11.2,1387.34,12.95,23.1,11.5,1669,1966.13,14840.42,4167.01,8726.34,1314,50.32,2.2,10.5,2.6,2.004,48.81,907.4,419.75,1679.41,85.61,1.7,1019.1,67,3.6,1111,6.3,1111,12.3,1050,3.03,479.37,1300.24,2007.6,8.6,37800
36300,37800,2215611,1514,36950,37800,39760,3.321,13.5,1388.41,12.395,21.85,6.3,1907,1961.26,14555.11,4096.4,8493.77,1619,49.39,2,0.5,1,1.916,48.02,892.8,419.75,1673.81,85.69,3.8,1016.1,59.6,6.4,1404,2.5,1420,12.4,1626,3.03,494.47,1338.42,2068.49,4.8,36900
36500,37800,896614,2400,37100,36900,39050,3.403,15.6,1399.64,12.754,25.37,7.2,1701,1976.52,14956.95,4189.59,8493.77,1634,50.78,2.4,0.5,0,2.01,49.2,899.8,427.99,1711.94,84.75,5.7,1022.8,43.5,6.9,1344,1,1433,12.4,1604,3.02,500.98,1369.36,2076.83,4.6,37800
37500,39500,1700585,1553,38100,37800,38480,3.373,15.7,1382.92,12.305,17.87,8.6,2063,1988.5,15520.99,4243.71,8828.26,1650,50.8,2.3,0,5.3,2.053,50.06,890.7,427.55,1717.3,84.69,6.7,1024.8,33.9,6.6,1523,0,1458,12.5,1656,3.02,507.01,1397.92,2146.6,1.5,39100
